Ligand#,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L2,0.367257191,0.3084201,0.327325618,0.412642389,0.039182981,0.093542749,0.151283993,0.081064311,0.695331402,0.52329745,0.674000786,0.573586925,95.48506253,239.7430089,2.273415492,2.35755609,0.558598118,0.904444652,0.957533545,0.563396127,0.537364795,0.458715815,0.353973233,52.63074665,60.35357264,0.0,711.6539079,5.986001142,5.073852679,5.741449881,7.148801734,0.267350712,-5.986001142,1.162800592,0.062705163,,,,,11.69510956,1.1204,1.22689,-3.863755366,-0.06953,1.12976,1.01881,-0.168701,0.389404,0.379774,-6.003647884,-1.878946138,4.124701746,2.062350873,0.484883544,3.941297011,3.766047361,1.1495689496502592,1.36659,1.26149,-3.149390561815196,0.75269,0.8853,0.350035,0.391479,-4.8890695519335,-0.5907591694355,4.298310382498,2.149155191249,0.4652991110515576,2.7399143606845,1.7465306215328074,1.01881,1.12976,0.904444652,0.957533545,2.273415492,2.35755609,0.0462013758328779,0.3084201,0.412642389,0.2874327288271706,0.039182981,0.695331402,6.221302366987666,0.1270441874573025,1.1204,1.22689,0.944898012667566,0.3273648509795821,0.8315915526719417,0.5553876929899232,0.13351,0.3770700000000001,0.011705,0.0393689999999999,0.0345999999999999,0.2461899999999999
L8,0.534184774,0.373416713,0.393768181,0.467895914,0.235872096,0.19479344,0.192169097,0.054473623,0.832497453,0.552039986,0.743622732,0.733062739,92.61876698,238.8331331,2.275351568,2.28203867,0.520697447,0.909639396,0.883054184,0.520645832,0.5158758,0.495211801,0.442281528,52.51046784,64.74184717,55.83890067,1003.515754,6.536183276,6.088200863,6.772356421,8.478083167,0.01554347,-6.536183276,1.941899891,0.044224581,,,,,12.85255246,1.13835,1.14665,-4.754141872,-0.08421,1.09997,1.1116,-0.151728,0.4199,0.381909,-6.397940853,-2.27133431,4.126606543,2.063303271,0.484659727,4.334637582,4.553155909,4.775575967357236,1.29352,1.28622,-4.046436863608814,0.80361,0.87939,0.301545,0.427757,-5.381867735189,-1.8506462972505,3.5312214379385,1.76561071896925,0.5663762624774913,3.61625701621975,3.70334034191665,1.09997,1.1116,0.883054184,0.909639396,2.275351568,2.28203867,0.0734806235562589,0.373416713,0.534184774,0.3062403393323002,0.054473623,0.832497453,4.16763392185742,0.145878909817301,1.13835,1.14665,-0.998305909694689,-0.0581834226275792,0.0720289981203645,0.997402538311276,0.2322099999999999,0.2963599999999998,0.045848,0.1183549999999999,0.1395699999999999,0.15517
L12,0.34322538,0.319088254,0.313976193,0.381822011,0.014169176,0.106749856,0.142648139,0.065722434,0.672281585,0.531426652,0.620995884,0.562229952,96.78891485,248.4188044,2.264846726,2.349026314,0.542320863,0.882611582,0.955239005,0.545869282,0.519730929,0.443995193,0.339505189,51.55573029,56.64400599,0.0,678.0538926,6.031761872,5.025615474,5.74312995,7.200529726,0.271637905,-6.031761872,1.168767854,0.062898023,,,,,10.93119165,1.13153,1.22112,-3.476915135,-0.07126,1.08956,1.02813,-0.157845,0.441156,0.366617,-6.038478456,-1.984254198,4.054224259,2.027112129,0.493312622,4.011366327,3.968961455,1.2077814578805224,1.3603,1.275,-2.801136540249068,0.7471,0.86815,0.341228,0.427643,-4.9647172023725,-0.4435455763149999,4.521171626057501,2.2605858130287504,0.4423632114457058,2.70413138934375,1.6173521325069822,1.02813,1.08956,0.882611582,0.955239005,2.264846726,2.349026314,0.0309469009909755,0.313976193,0.381822011,0.2803430465994199,0.014169176,0.672281585,9.058840711745942,0.0451281858812779,1.13153,1.22112,0.5650199321361987,-0.8250772547397034,-0.2308826704610831,-0.9729815992508588,0.15998,0.3424600000000001,0.0610259999999999,0.099928,0.0538799999999999,0.2287700000000001
L134,0.342599181,0.316973409,0.342613413,0.316990487,0.08051781,0.009882559,0.009882559,0.080551966,0.604680553,0.624064259,0.624098416,0.60467486,86.14712959,240.1934172,2.253706338,2.253690783,0.544207743,0.919865822,0.91983088,0.536741202,0.491974394,0.407998095,0.329811913,51.79084916,62.75829794,63.34783198,963.8566734,6.130241145,5.431051858,6.445591836,7.778744313,0.048911332,-6.130241145,1.648503168,0.051527992,,,,,13.40958594,1.20998,1.20997,-5.475859544,-0.12636,1.06427,1.06431,-0.183367,0.301828,0.30201,-6.019158373,-1.986158995,4.032999378,2.016499689,0.495908829,4.002658684,3.972546246,0.2536702781170865,1.37147,1.37147,-4.806062027295472,0.78146,0.78143,0.290116,0.289995,-4.5195389429545,-1.4653330849425,3.054205858012,1.527102929006,0.6548347076060589,2.9924360139485,2.9319154352629777,1.06427,1.06431,0.91983088,0.919865822,2.253690783,2.253706338,0.0147942275767471,0.316973409,0.342613413,0.305492354218618,0.009882559,0.624098416,20.64942915294725,0.0311778802871126,1.20997,1.20998,-0.9697312979467164,-0.2441745477779707,0.9904351279242,0.1379791918144671,0.2828800000000001,0.28281,0.0120149999999999,0.011712,0.1614999999999999,0.1614899999999999
L13,0.440989281,0.400018786,0.417236413,0.465527743,0.084451478,0.223188719,0.145585581,0.120287141,0.797527083,0.576848853,0.785469905,0.714185685,96.83027742,226.8920149,2.299921158,2.275567956,0.549175363,0.920104594,0.896617592,0.547925331,0.532811958,0.498732369,0.430926689,55.92616214,66.29638433,62.42742798,947.1054554,5.83971352,4.927227619,6.033680952,7.166667715,0.139273243,-5.83971352,1.326954196,0.050191981,,,,,10.88023916,1.13229,1.15732,-4.992890083,-0.08805,1.0952,1.09465,-0.174377,0.358412,0.360243,-5.972626905,-1.801121576,4.171505328,2.085752664,0.479443233,3.886874241,3.621664165,1.7889048213921277,1.3071,1.26492,-4.258010993360161,0.81873,0.85705,0.333354,0.37046,-4.927981832555,-1.5045174794145,3.4234643531405,1.71173217657025,0.5842035417033943,3.21624965598475,3.0215772044282447,1.09465,1.0952,0.896617592,0.920104594,2.275567956,2.299921158,0.0285260684813087,0.400018786,0.465527743,0.3168465803202699,0.084451478,0.797527083,11.107264238949682,0.2111187798065063,1.13229,1.15732,0.5304190800731691,-0.8477355716816023,0.6421838750424441,0.7665506314885342,0.2375999999999999,0.27647,0.010217,0.025058,0.1076000000000001,0.1748099999999999
L34,0.374148227,0.395968417,0.374188076,0.396013959,0.018905518,0.195522108,0.195550571,0.018894133,0.729390936,0.596414726,0.596477346,0.72948202,94.37272711,239.6020497,2.289775356,2.289814611,0.547800969,0.898539415,0.89846953,0.545601608,0.516167497,0.460798676,0.385098883,54.66167098,59.69754684,57.94374499,929.9448555,6.041389837,5.073330942,6.367971714,7.623574656,0.060213105,-6.041389837,1.582184819,0.039627156,,,,,12.06620926,1.14305,1.14305,-4.929375972,-0.1078,1.09682,1.0968,-0.184527,0.396156,0.3961,-5.861060226,-2.289565938,3.571494288,1.785747144,0.559989696,4.075313082,4.650203914,0.9126020436093708,1.28265,1.28264,-4.222829358254215,0.84029,0.8403,0.375867,0.375874,-5.054242659187,-1.24628143529,3.8079612238969993,1.9039806119485,0.5252154321973993,3.1502620472385,2.60615861947121,1.0968,1.09682,0.89846953,0.898539415,2.289775356,2.289814611,0.0125995602183649,0.374148227,0.396013959,0.3085781715437071,0.018894133,0.72948202,24.491185898213093,0.0504990579575832,1.14305,1.14305,0.1246226451241284,0.9922042109980512,0.7453155622012481,0.6667118663565524,0.2564999999999999,0.2565299999999999,0.020226,0.020289,0.1395900000000001,0.1396000000000001
L136,0.285845625,0.28172125,0.285746002,0.281644399,0.038983736,0.063718598,0.063621821,0.038938194,0.532707514,0.499723903,0.499666976,0.53255381,101.9231494,228.9155635,2.299825926,2.299998607,0.523533591,0.883421077,0.883729734,0.523861802,0.490484375,0.398003311,0.283706586,49.15127876,54.91218678,54.44963977,598.8617384,6.284565503,4.717387868,5.591612534,7.399925289,0.369747253,-6.284565503,1.115359787,0.067995877,,,,,11.44532863,1.18938,1.18944,-2.808162351,-0.06071,1.04884,1.04871,-0.188916,0.330803,0.33083,-6.382974591,-1.921940126,4.461034465,2.230517233,0.448326507,4.152457359,3.865225039,1.3130963292919526,1.36162,1.36158,-2.155987463903293,0.80163,0.80164,0.293456,0.293321,-5.0534263176355,0.107212857097,5.1606391747325,2.58031958736625,0.3875488931278884,2.47310673026925,1.185174295705356,1.04871,1.04884,0.883421077,0.883729734,2.299825926,2.299998607,0.0023751907939704,0.281644399,0.285845625,0.248958293535967,0.038938194,0.532707514,104.81612431639594,0.1382530387192255,1.18938,1.18944,0.984091266177125,0.1776636705516999,0.4083997089286982,-0.9128031977085502,0.24707,0.24721,0.037509,0.037347,0.1721399999999999,0.1722399999999999
L80,0.353398268,0.321698366,0.419280099,0.27517747,0.055674786,0.094220183,0.127340419,0.10215014,0.65112175,0.549176548,0.423014522,0.736410058,97.36244014,217.7279603,2.298425733,2.312157339,0.519893776,0.858582976,0.894655004,0.519703153,0.493791587,0.426945666,0.342378589,49.07665161,51.95522723,63.02586832,759.363212,6.543318364,4.620896336,5.878544489,7.84517041,0.269307558,-6.543318364,1.301852046,0.067386733,,,,,10.44725623,1.16951,1.16959,-3.345839719,-0.10207,1.06135,1.04285,-0.192895,0.372623,0.285631,-6.156575868,-1.943165006,4.213410861,2.106705431,0.47467481,4.049870437,3.892677713,1.482099193711406,1.32827,1.32405,-2.6785071899609463,0.79557,0.80573,0.270847,0.31386,-5.336152608305,-0.867498955394,4.468653652911001,2.2343268264555003,0.4475620970752894,3.1018257818495,2.1530697897517017,1.04285,1.06135,0.858582976,0.894655004,2.298425733,2.312157339,0.060495005818054,0.27517747,0.419280099,0.279689489602575,0.055674786,0.736410058,4.62334842059152,0.2023231989159577,1.16951,1.16959,0.0269288655813058,-0.9996373523425902,-0.8180815407543006,-0.575102245411257,0.2371200000000001,0.26578,0.0282289999999999,0.1017759999999999,0.15446,0.15876
L19,0.519389399,0.478729158,0.345866802,0.439472171,0.203070652,0.205438823,0.17519341,0.151995582,0.835708146,0.752019492,0.703750932,0.539738021,107.4450874,248.0232912,2.327331896,2.384500423,0.635698146,0.933009924,0.921193627,0.640606573,0.619603608,0.549290217,0.445754086,55.9471357,0.0,64.71502776,843.3721922,5.921450021,4.551180712,5.754499621,7.084642563,0.25469292,-5.921450021,1.163192541,0.062018928,,,,,10.70807203,1.156,1.21569,-5.485043876,-0.08704,1.08429,0.97868,-0.156464,0.355714,0.267565,-6.073036915,-2.022350137,4.050686779,2.025343389,0.493743434,4.047693526,4.044702486,0.8825405033198193,1.38367,1.2981,-4.633060590964756,0.76718,0.82489,0.299858,0.373299,-4.9282539464055,-0.413068825059,4.5151851213465,2.25759256067325,0.4429497232670647,2.6706613857322496,1.5796544428535626,0.97868,1.08429,0.921193627,0.933009924,2.327331896,2.384500423,0.0742212862407755,0.345866802,0.519389399,0.2921354225901417,0.151995582,0.835708146,3.9360059274969705,0.4394627675193874,1.156,1.21569,0.5899017646691671,0.807475020071954,0.1618138333240034,-0.9868213026404484,0.1537899999999999,0.31711,0.105734,0.0558559999999999,0.0824100000000001,0.22767
L103,0.412702163,0.457589248,0.408418392,0.305064242,0.141873929,0.133465784,0.103954732,0.175859458,0.683530396,0.781712711,0.506173753,0.640977326,103.8871765,245.1058876,2.340963352,2.353095331,0.605939014,0.955466129,0.922370015,0.611589132,0.585963861,0.506189623,0.395964859,56.53322039,71.30271202,71.89702076,795.1527995,5.891678026,4.627147978,5.781009217,7.066954721,0.240267478,-5.891678026,1.175276696,0.060884648,,,,,10.82476081,1.2154,1.19527,-4.779748482,-0.06751,1.03503,1.0171,-0.180101,0.389523,0.384752,-5.999021948,-1.991873386,4.007148562,2.003574281,0.499108024,3.995447667,3.983780938,0.6498806428875998,1.34164,1.3678,-3.992112979682085,0.81424,0.76217,0.416798,0.358374,-4.8221295447105,-0.543683473299,4.2784460714115005,2.1392230357057502,0.4674594389219871,2.68290650900475,1.6823835607411008,1.0171,1.03503,0.922370015,0.955466129,2.340963352,2.353095331,0.0645386537848154,0.305064242,0.457589248,0.2855712860598245,0.103954732,0.781712711,4.4248100837674045,0.3407634120553532,1.19527,1.2154,-0.2129751179262592,-0.9770576232466004,0.0616215548142157,0.9980995862048428,0.2549299999999999,0.2207899999999999,0.0263779999999999,0.0272749999999999,0.1725299999999998,0.1262399999999999
L130,0.40461281,0.491919186,0.406517024,0.489417236,0.022526087,0.282797174,0.26333377,0.023436922,0.786699533,0.701041198,0.715500703,0.789597126,93.80083651,245.143141,2.288454394,2.289339724,0.54676435,0.897782333,0.897869689,0.543611508,0.528284743,0.498654134,0.448093082,55.92081985,60.25611032,58.82980915,1080.82191,6.009456635,5.517780677,5.91773927,7.278852282,0.197656377,-6.009456635,1.269395647,0.056098331,,,,,12.84545223,1.14089,1.13993,-5.917038532,-0.11945,1.1047,1.10514,-0.206966,0.382712,0.383462,-5.770446314,-1.85363955,3.916806764,1.958403382,0.510620033,3.812042932,3.710081244,2.662159568846316,1.28266,1.28493,-5.186259635270998,0.83863,0.83663,0.357216,0.356657,-4.853422637517999,-0.4002794740855,4.453143163432499,2.2265715817162497,0.449120975140263,2.6268510558017497,1.549545167563837,1.1047,1.10514,0.897782333,0.897869689,2.288454394,2.289339724,0.0491511734075955,0.40461281,0.491919186,0.3358715280546269,0.022526087,0.789597126,6.833438649965642,0.0556731928482442,1.13993,1.14089,-0.4322109272752892,0.9017725402471704,0.0987528033625804,0.9951119956206091,0.26851,0.26607,0.026805,0.025496,0.1449999999999998,0.1417699999999999
L18,0.399090873,0.411788481,0.392404775,0.310563408,0.099041915,0.207522358,0.087514161,0.118869654,0.69913983,0.616054605,0.533612656,0.665939896,95.96898235,236.2886194,2.369682849,2.302040054,0.602590384,0.950463567,0.935182165,0.606875737,0.578367916,0.489971201,0.378540159,55.18904594,70.97007616,63.90981746,723.7340076,5.991990064,4.933848695,5.735715571,7.1522048,0.270499165,-5.991990064,1.160214736,0.063408152,,,,,11.78628585,1.19882,1.16235,-4.216953588,-0.10563,1.03425,1.07223,-0.273134,0.396429,0.341759,-5.89453023,-1.875952885,4.018577344,2.009288672,0.497688567,3.885241557,3.756329832,1.6561628603491867,1.31055,1.34558,-3.437594741034311,0.82094,0.78136,0.341994,0.347195,-4.982404602655,-0.5591939627775,4.4232106398775,2.21160531993875,0.4521602435047925,2.77079928271625,1.7356913993391705,1.03425,1.07223,0.935182165,0.950463567,2.302040054,2.369682849,0.0459739944871844,0.310563408,0.411788481,0.273948524773478,0.087514161,0.69913983,5.958771427830643,0.2817916043734296,1.16235,1.19882,0.9887102623032734,-0.1498399720241307,-0.6203354998783142,-0.7843365780012571,0.2908699999999999,0.2133099999999999,0.0054359999999999,0.0544349999999999,0.18323,0.1117300000000001
L6,0.519577259,0.380663543,0.356557727,0.491389763,0.217581392,0.168584164,0.231773339,0.066764202,0.821573126,0.592742923,0.751006188,0.646351252,97.45698515,239.5268997,2.272251478,2.305113348,0.533398947,0.901777395,0.891533498,0.536939048,0.533858519,0.502779038,0.436938911,52.8711292,61.74708104,64.91446501,939.334316,6.670989753,6.037884835,6.804994175,8.646708463,0.016724535,-6.670989753,1.97571871,0.044357617,,,,,12.7299294,1.13422,1.17323,-4.596961018,-0.09062,1.10846,1.09265,-0.180517,0.407011,0.369842,-6.600665672,-2.303987972,4.296677699,2.14833885,0.465475919,4.452326822,4.613614405,5.114606050322937,1.32273,1.28143,-3.8621190340196296,0.77911,0.89619,0.302132,0.444801,-5.32254691578,-1.9083344335565,3.4142124822235003,1.70710624111175,0.5857866229513352,3.61544067466825,3.828528933129809,1.09265,1.10846,0.891533498,0.901777395,2.272251478,2.305113348,0.0804611641982211,0.356557727,0.519577259,0.2961573610318073,0.066764202,0.821573126,3.680749141314996,0.1872465436711738,1.13422,1.17323,-0.0675613850728135,-0.9977151192835774,0.6931557092276793,0.7207878763998967,0.1964599999999998,0.32935,0.074959,0.104879,0.1082,0.1885099999999999
L110,0.244058225,0.255338347,0.267369907,0.361806413,0.026744391,0.031827989,0.082441949,0.020778422,0.461372059,0.478848705,0.641170878,0.513961392,75.7533044,217.5687776,2.257241968,2.29824579,0.50161899,0.90598211,0.926178718,0.508282385,0.485316609,0.396192571,0.282141088,47.92797343,60.81164035,51.21027436,603.7519166,6.389384294,4.816627622,5.585275189,7.513649886,0.384990402,-6.389384294,1.124265591,0.063641472,,,,,11.16046453,1.18737,1.20931,-2.71356654,-0.09024,1.07057,1.01565,-0.119071,0.385649,0.339376,-6.075213826,-1.826700278,4.248513548,2.124256774,0.470752883,3.950957052,3.674240756,1.3731028694165637,1.36269,1.36979,-2.091311484733531,0.71484,0.80315,0.324314,0.36488,-4.759543359095501,-0.4726617583185,4.286881600777001,2.1434408003885004,0.4665395936378318,2.6161025587070004,1.5964967626894186,1.01565,1.07057,0.90598211,0.926178718,2.257241968,2.29824579,0.0539550527650788,0.244058225,0.361806413,0.2644495578783843,0.020778422,0.641170878,4.90129365695928,0.0851371511859516,1.18737,1.20931,0.3476660451568066,0.9376184304102736,-0.7165784700161859,-0.6975064847793618,0.2124999999999999,0.35573,0.0255039999999999,0.061335,0.1604799999999999,0.1753199999999999
L21,0.448438203,0.6193023,0.539456232,0.496555905,0.148078992,0.330923416,0.152838105,0.258711282,0.748797413,0.907681185,0.840273706,0.820201181,102.3954237,250.6413424,2.305547292,2.319739207,0.555377609,0.898865542,0.928700382,0.557883589,0.564177257,0.55595832,0.525903292,53.69980894,60.43992665,69.11219188,1199.039478,6.979064214,5.344933274,7.595044435,9.775626134,0.047517485,-6.979064214,2.796561921,0.046522738,,,,,11.94848342,1.14026,1.15487,-6.930062337,-0.09614,1.11811,1.08693,-0.155749,0.488868,0.380212,-6.791417481,-2.918421047,3.872996434,1.936498217,0.516396034,4.854919264,6.085789506,3.757629807471726,1.30703,1.2791,-6.167407068219832,0.86135,0.88271,0.417421,0.441542,-6.243924413573,-2.123032261601,4.120892151971999,2.0604460759859995,0.485331798611358,4.183478337587,4.247015052962398,1.08693,1.11811,0.898865542,0.928700382,2.305547292,2.319739207,0.0725009451718243,0.448438203,0.6193023,0.3321388912094071,0.148078992,0.907681185,4.581166361655715,0.3302104749536693,1.14026,1.15487,0.9571901630013708,-0.2894598277022377,-0.6335011902741575,0.7737417152520767,0.2042199999999999,0.25676,0.0613299999999999,0.071447,0.1242299999999998,0.1667699999999998
L33,0.43130312,0.545467742,0.431103875,0.544118568,0.052947974,0.303495898,0.303131564,0.047756215,0.809658266,0.787439586,0.785105571,0.814451535,93.5619966,245.6047634,2.285307613,2.285651672,0.544953177,0.898160874,0.899005311,0.552266309,0.55593682,0.532477663,0.488016828,52.35072927,57.85795369,58.46948755,1090.017183,7.381769715,4.849173058,7.664048426,10.23131627,0.031498126,-7.381769715,2.849546552,0.04397468,,,,,12.24030668,1.14514,1.14514,-5.541973429,-0.13217,1.09762,1.09763,-0.198543,0.383182,0.382885,-6.775362764,-2.834337867,3.941024897,1.970512448,0.507482204,4.804850315,5.858015911,2.455095658014164,1.28875,1.28849,-4.810385652429483,0.84441,0.84413,0.367298,0.366446,-6.072492687758,-1.9627572036565,4.109735484101501,2.0548677420507504,0.486649325178468,4.01762494570725,3.927578859226292,1.09762,1.09763,0.898160874,0.899005311,2.285307613,2.285651672,0.0655833827415996,0.431103875,0.545467742,0.346260304352582,0.047756215,0.814451535,5.279695707628518,0.1107765848776005,1.14514,1.14514,-0.6332791935802868,0.7739234219083316,0.5316406060589931,0.8469700502315454,0.2535,0.25321,0.0164389999999999,0.015884,0.1433499999999998,0.14361
L36,0.382553526,0.396711317,0.404920217,0.356108002,0.094129099,0.145739285,0.05700119,0.049782823,0.670977952,0.647683348,0.655214815,0.76005761,93.9017238,225.0454025,2.289613948,2.319023033,0.537894847,0.890473584,0.916511368,0.536628701,0.509840828,0.458924441,0.385071842,51.69740185,56.3192768,59.03244724,845.4836114,6.228946772,5.551164105,5.919552256,7.521924737,0.219425708,-6.228946772,1.292977965,0.062004768,,,,,12.65834903,1.1493,1.15507,-4.743714232,-0.09186,1.0879,1.07011,-0.151795,0.425374,0.349833,-5.986504711,-1.916225735,4.070278976,2.035139488,0.491366811,3.951365223,3.835925552,2.218221855450893,1.29967,1.29304,-4.048247813937553,0.82409,0.82885,0.364959,0.357385,-5.146217140656001,-0.7994704927690001,4.3467466478870005,2.1733733239435,0.4601142330142984,2.9728438167125004,2.0331988667574854,1.07011,1.0879,0.890473584,0.916511368,2.289613948,2.319023033,0.021406239770468,0.356108002,0.404920217,0.3221081207954765,0.049782823,0.76005761,15.047393855685762,0.1397969793444854,1.1493,1.15507,-0.3391900832675451,0.94071785749658,-0.9124649114390134,0.4091549650103165,0.2412599999999999,0.2638100000000001,0.007552,0.0604149999999999,0.1379699999999999,0.1503700000000001
